Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Andrea Consigli,it ITA,GK,36.0,35,35,3150,35.0,68,1.94,159,93,61.6,6,8,21,3,8.6,10,7,1,2,12.5,Matches
Alessio Cragno,it ITA,GK,29.0,3,3,270,3.0,7,2.33,14,8,57.1,1,1,1,0,0.0,1,1,0,0,0.0,Matches
Squad Total,0,0,26.4,38,38,3420,38.0,75,1.97,173,101,61.3,7,9,22,3,7.9,11,8,1,2,11.1,0
Opponent Total,0,0,26.6,38,38,3420,38.0,43,1.13,152,109,76.3,22,9,7,12,31.6,8,7,1,0,12.5,0
