Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Andrea Pinamonti,it ITA,FW,24.0,34.2,4,0,0,22,51,9,10,1,8,1,0,0,69,79,159,33.2,Matches
Andrea Consigli,it ITA,GK,36.0,35.0,1,0,0,0,3,0,0,1,0,0,0,0,32,7,0,100.0,Matches
Armand Lauriente,fr FRA,FW,24.0,32.3,5,0,0,34,55,4,135,15,20,1,0,0,138,6,28,17.6,Matches
Martin Erlic,hr CRO,DF,25.0,29.1,5,0,0,30,26,0,5,28,22,0,2,0,110,55,48,53.4,Matches
Kristian Thorstvedt,no NOR,MF,24.0,26.6,7,0,0,36,39,1,26,21,22,0,0,0,112,55,68,44.7,Matches
Matheus Henrique,br BRA,MF,25.0,27.8,8,1,1,21,38,2,26,25,29,0,0,0,141,14,12,53.8,Matches
Gian Marco Ferrari,it ITA,DF,31.0,25.2,4,0,0,26,21,0,14,25,10,0,3,0,95,39,38,50.6,Matches
Jeremy Toljan,de GER,DF,28.0,23.1,1,0,0,10,7,0,50,16,10,1,1,0,103,9,16,36.0,Matches
Daniel Boloca,ro ROU,MF,24.0,22.5,6,1,0,25,7,0,8,14,33,0,1,0,155,24,20,54.5,Matches
Domenico Berardi,it ITA,FW,28.0,15.9,6,0,0,28,28,4,72,13,8,1,0,0,57,9,18,33.3,Matches
Marcus Pedersen,no NOR,DF,23.0,17.9,4,0,0,13,9,0,57,10,24,0,0,0,56,9,18,33.3,Matches
Ruan,br BRA,DF,24.0,16.8,7,1,1,23,12,0,2,24,15,1,1,0,80,34,27,55.7,Matches
Josh Doig,sct SCO,DF,21.0,14.9,5,0,0,15,11,0,47,16,17,0,1,0,49,15,14,51.7,Matches
Nedim Bajrami,al ALB,"MF,FW",24.0,14.6,0,0,0,12,6,3,78,6,6,0,0,0,57,2,11,15.4,Matches
Matías Viña,uy URU,DF,25.0,11.3,1,0,0,12,9,0,29,9,21,0,0,2,45,11,15,42.3,Matches
Mattia Viti,it ITA,DF,21.0,10.9,0,0,0,9,14,0,1,10,15,0,1,1,45,13,10,56.5,Matches
Uroš Račić,rs SRB,MF,25.0,9.1,1,0,0,6,12,0,2,7,4,0,0,0,50,12,13,48.0,Matches
Grégoire Defrel,mq MTQ,"FW,MF",32.0,8.4,0,0,0,9,8,1,2,3,8,0,0,0,30,6,21,22.2,Matches
Samu Castillejo,es ESP,"FW,MF",28.0,6.0,2,0,0,11,18,1,34,1,10,0,0,0,33,2,9,18.2,Matches
Cristian Volpato,it ITA,"MF,FW",19.0,7.2,1,0,0,15,9,1,47,1,8,0,0,0,45,7,7,50.0,Matches
Pedro Obiang,gq EQG,MF,31.0,5.0,1,0,0,9,3,0,1,8,4,0,0,0,20,5,4,55.6,Matches
Luca Lipani,it ITA,MF,18.0,4.3,0,0,0,6,1,0,5,6,7,0,0,0,22,5,7,41.7,Matches
Marash Kumbulla,al ALB,DF,23.0,4.0,1,0,0,3,1,0,0,0,2,0,1,1,6,4,4,50.0,Matches
Alessio Cragno,it ITA,GK,29.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches
Filippo Missori,it ITA,DF,19.0,3.0,0,0,0,1,2,0,5,4,3,0,0,0,8,6,1,85.7,Matches
Maxime Lopez,fr FRA,MF,25.0,1.6,0,1,0,2,2,0,0,2,1,0,0,0,10,0,1,0.0,Matches
Samuele Mulattieri,it ITA,"FW,MF",22.0,5.1,1,0,0,7,5,0,0,1,1,1,0,0,21,23,35,39.7,Matches
Emil Ceide,no NOR,"FW,MF",21.0,2.0,0,0,0,2,1,0,5,0,2,0,0,0,7,0,3,0.0,Matches
Kevin Miranda,it ITA,DF,20.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Matches
Justin Kumi,it ITA,FW,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Squad Total,0,0,26.4,38.0,71,4,2,387,398,26,661,267,310,6,11,4,1600,452,607,42.7,0
Opponent Total,0,0,26.6,38.0,64,1,0,424,363,112,759,285,340,7,8,1,1794,607,452,57.3,0
