Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Andrea Pinamonti,it ITA,FW,24.0,34.2,411,630,65.2,5473,873,236,315,74.9,130,194,67.0,12,33,36.4,1,1.9,2.2,-0.9,18,24,11,0,45,Matches
Andrea Consigli,it ITA,GK,36.0,35.0,838,1235,67.9,24440,17449,126,126,100.0,395,402,98.3,311,700,44.4,0,0.0,0.1,0.0,0,15,2,0,1,Matches
Armand Lauriente,fr FRA,FW,24.0,32.3,628,908,69.2,9577,3171,363,434,83.6,198,292,67.8,41,112,36.6,4,4.0,3.9,0.0,47,49,36,6,99,Matches
Martin Erlic,hr CRO,DF,25.0,29.1,972,1214,80.1,19654,7045,307,357,86.0,530,594,89.2,129,243,53.1,0,0.0,0.4,0.0,0,76,6,0,78,Matches
Kristian Thorstvedt,no NOR,MF,24.0,26.6,710,978,72.6,11390,3666,392,484,81.0,239,311,76.8,60,111,54.1,1,1.6,1.6,-0.6,36,85,15,2,130,Matches
Matheus Henrique,br BRA,MF,25.0,27.8,831,1017,81.7,15414,5187,331,389,85.1,376,425,88.5,102,157,65.0,2,1.6,1.6,0.4,36,90,22,3,94,Matches
Gian Marco Ferrari,it ITA,DF,31.0,25.2,1073,1300,82.5,22039,9027,300,334,89.8,610,683,89.3,143,249,57.4,0,0.3,0.7,-0.3,9,131,13,3,148,Matches
Jeremy Toljan,de GER,DF,28.0,23.1,775,1007,77.0,12656,5032,396,432,91.7,300,378,79.4,58,140,41.4,5,1.6,2.0,3.4,18,52,20,7,79,Matches
Daniel Boloca,ro ROU,MF,24.0,22.5,956,1064,89.8,17430,4310,369,404,91.3,477,497,96.0,89,117,76.1,0,0.4,0.5,-0.4,14,97,5,1,109,Matches
Domenico Berardi,it ITA,FW,28.0,15.9,409,641,63.8,8116,2265,185,241,76.8,140,204,68.6,73,140,52.1,3,3.0,2.5,0.0,27,48,29,6,83,Matches
Marcus Pedersen,no NOR,DF,23.0,17.9,563,735,76.6,9376,3043,289,327,88.4,224,281,79.7,43,87,49.4,2,1.1,0.7,0.9,10,35,9,7,31,Matches
Ruan,br BRA,DF,24.0,16.8,593,698,85.0,11580,3616,190,218,87.2,327,367,89.1,66,91,72.5,0,0.6,0.4,-0.6,4,22,3,0,33,Matches
Josh Doig,sct SCO,DF,21.0,14.9,404,591,68.4,6365,2717,233,264,88.3,136,204,66.7,26,86,30.2,2,1.1,0.7,0.9,14,39,9,7,33,Matches
Nedim Bajrami,al ALB,"MF,FW",24.0,14.6,330,460,71.7,5347,1538,154,186,82.8,134,174,77.0,25,63,39.7,2,2.2,1.6,-0.2,22,16,15,2,49,Matches
Matías Viña,uy URU,DF,25.0,11.3,390,528,73.9,6507,2891,196,223,87.9,156,204,76.5,30,75,40.0,3,1.4,0.7,1.6,16,45,10,4,46,Matches
Mattia Viti,it ITA,DF,21.0,10.9,406,486,83.5,7156,2346,158,181,87.3,208,232,89.7,30,57,52.6,0,0.0,0.1,0.0,1,27,0,0,36,Matches
Uroš Račić,rs SRB,MF,25.0,9.1,322,396,81.3,5773,1601,134,153,87.6,151,169,89.3,29,57,50.9,1,0.3,0.3,0.7,6,30,4,0,37,Matches
Grégoire Defrel,mq MTQ,"FW,MF",32.0,8.4,187,221,84.6,2738,555,102,114,89.5,65,75,86.7,10,13,76.9,2,1.2,1.1,0.8,8,10,3,1,17,Matches
Samu Castillejo,es ESP,"FW,MF",28.0,6.0,213,283,75.3,3239,693,109,120,90.8,86,107,80.4,10,37,27.0,0,1.0,0.9,-1.0,15,14,6,4,26,Matches
Cristian Volpato,it ITA,"MF,FW",19.0,7.2,195,301,64.8,3460,1260,86,110,78.2,78,114,68.4,21,51,41.2,0,1.4,1.4,-1.4,16,16,16,4,53,Matches
Pedro Obiang,gq EQG,MF,31.0,5.0,152,188,80.9,2551,813,72,79,91.1,66,77,85.7,11,21,52.4,0,0.7,0.4,-0.7,5,10,4,0,21,Matches
Luca Lipani,it ITA,MF,18.0,4.3,123,160,76.9,2084,785,56,63,88.9,49,67,73.1,11,20,55.0,0,0.2,0.1,-0.2,3,22,2,1,20,Matches
Marash Kumbulla,al ALB,DF,23.0,4.0,83,106,78.3,1761,785,20,22,90.9,52,59,88.1,8,20,40.0,0,0.0,0.0,0.0,0,5,2,0,3,Matches
Alessio Cragno,it ITA,GK,29.0,3.0,69,100,69.0,1856,1253,16,16,100.0,28,28,100.0,24,55,43.6,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Filippo Missori,it ITA,DF,19.0,3.0,89,113,78.8,1575,527,40,44,90.9,38,48,79.2,10,17,58.8,0,0.0,0.1,0.0,2,5,2,2,8,Matches
Maxime Lopez,fr FRA,MF,25.0,1.6,124,136,91.2,2097,777,46,48,95.8,61,64,95.3,9,15,60.0,0,0.2,0.2,-0.2,3,23,2,0,18,Matches
Samuele Mulattieri,it ITA,"FW,MF",22.0,5.1,81,116,69.8,1042,85,49,67,73.1,26,31,83.9,1,5,20.0,0,0.3,0.5,-0.3,6,4,0,0,1,Matches
Emil Ceide,no NOR,"FW,MF",21.0,2.0,40,59,67.8,521,189,27,33,81.8,10,14,71.4,1,2,50.0,0,0.2,0.2,-0.2,4,2,2,0,3,Matches
Kevin Miranda,it ITA,DF,20.0,0.2,9,10,90.0,165,43,3,3,100.0,5,6,83.3,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Justin Kumi,it ITA,FW,19.0,0.0,2,2,100.0,41,15,1,1,100.0,0,0,0.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Squad Total,0,0,26.4,38.0,11978,15683,76.4,221423,83557,4986,5788,86.1,5295,6301,84.0,1385,2776,49.9,28,25.9,25.0,2.1,340,995,248,60,1301,0
Opponent Total,0,0,26.6,38.0,16777,20461,82.0,296613,104089,7534,8338,90.4,7216,8167,88.4,1635,2904,56.3,53,44.0,36.4,9.0,427,1144,341,95,1572,0
