Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Sepp van den Berg,nl NED,DF,21.0,31.5,1469,1424,41,34,0,2,2,2,0,0,0,0,1190,4,10,Matches
Robin Zentner,de GER,GK,28.0,30.0,1045,772,267,90,0,2,0,0,0,0,0,0,663,6,2,Matches
Leandro Barreiro Martins,lu LUX,MF,23.0,29.0,925,900,20,18,0,3,5,2,0,0,0,0,679,5,24,Matches
Anthony Caci,fr FRA,DF,26.0,27.6,1523,1296,224,36,1,22,73,176,11,6,4,0,1118,3,49,Matches
Dominik Kohr,de GER,"DF,MF",29.0,24.3,1159,1108,47,40,0,7,22,6,0,0,0,0,876,4,27,Matches
Lee Jae-sung,kr KOR,"MF,FW",30.0,23.5,777,764,10,2,4,1,17,6,0,0,0,0,605,3,22,Matches
Phillipp Mwene,at AUT,DF,29.0,22.2,934,703,225,16,0,4,86,183,26,5,16,0,652,6,35,Matches
Brajan Gruda,de GER,"MF,FW",19.0,18.2,658,562,95,7,5,2,53,73,12,6,2,0,425,1,24,Matches
Jonathan Burkardt,de GER,"FW,MF",23.0,17.1,394,374,18,1,2,3,33,2,0,0,0,0,266,2,16,Matches
Karim Onisiwo,at AUT,"FW,MF",31.0,16.6,338,304,30,0,3,1,21,5,0,0,0,0,205,4,20,Matches
Ludovic Ajorque,fr FRA,FW,29.0,15.1,453,423,28,2,2,4,3,0,0,0,0,0,318,2,6,Matches
Nadiem Amiri,de GER,MF,26.0,14.6,798,612,181,80,2,3,126,9,88,32,44,0,567,5,11,Matches
Tom Krauß,de GER,MF,22.0,15.0,651,629,19,14,2,2,7,2,0,0,0,0,486,3,20,Matches
Edimilson Fernandes,ch SUI,DF,27.0,14.3,801,705,90,44,2,10,53,18,28,15,9,1,615,6,9,Matches
Silvan Widmer,ch SUI,DF,30.0,13.8,677,520,156,8,0,0,35,148,0,0,0,0,490,1,20,Matches
Andreas Hanche-Olsen,no NOR,DF,26.0,11.0,439,427,10,8,0,4,0,0,0,0,0,0,342,2,2,Matches
Danny da Costa,de GER,DF,30.0,9.2,470,357,113,2,0,1,40,111,0,0,0,0,317,0,21,Matches
Stefan Bell,de GER,DF,31.0,7.4,370,364,6,6,0,0,1,0,0,0,0,0,297,0,4,Matches
Marco Richter,de GER,"MF,FW",25.0,8.0,291,256,34,12,4,3,36,12,10,3,7,0,184,1,10,Matches
Josuha Guilavogui,fr FRA,DF,32.0,4.5,180,171,9,9,0,0,0,0,0,0,0,0,155,0,0,Matches
Maxim Leitsch,de GER,DF,25.0,4.2,171,169,2,2,0,0,0,0,0,0,0,0,133,0,0,Matches
Daniel Batz,de GER,GK,32.0,4.0,153,120,33,12,0,0,0,0,0,0,0,0,104,0,0,Matches
Matondo-Merveille Papela,de GER,"MF,DF",22.0,2.9,91,82,8,1,1,0,2,7,0,0,0,0,64,1,3,Matches
Jessic Ngankam,de GER,"FW,MF",23.0,2.0,24,22,2,0,0,0,1,0,0,0,0,0,13,0,0,Matches
Anton Stach,de GER,MF,24.0,1.9,68,65,3,2,0,0,2,0,1,0,1,0,43,0,1,Matches
Aymen Barkok,ma MAR,"MF,FW",25.0,3.6,184,171,13,0,1,0,13,8,4,2,2,0,118,0,4,Matches
Nelson Weiper,de GER,"FW,MF",18.0,1.4,40,39,1,0,0,0,0,0,0,0,0,0,24,0,5,Matches
Anwar El Ghazi,nl NED,"MF,DF",28.0,0.6,22,22,0,0,0,0,1,0,0,0,0,0,15,0,1,Matches
Marcus Müller,de GER,MF,20.0,0.2,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
David Mamutovic,de GER,"FW,DF",22.0,0.1,10,10,0,0,0,0,1,0,0,0,0,0,7,0,0,Matches
Squad Total,0,0,26.7,34.0,15120,13376,1685,446,29,74,633,770,180,69,85,1,10974,59,346,0
Opponent Total,0,0,26.5,34.0,17869,16094,1732,511,39,72,546,749,142,42,62,0,13806,43,359,0
