Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Sepp van den Berg,nl NED,DF,21.0,31.5,1190,1469,81.0,21938,7392,421,497,84.7,657,764,86.0,94,163,57.7,0,0.3,0.4,-0.3,7,86,4,0,95,Matches
Robin Zentner,de GER,GK,28.0,30.0,663,1045,63.4,20560,15846,116,117,99.1,261,269,97.0,283,648,43.7,0,0.0,0.1,0.0,1,21,0,0,1,Matches
Leandro Barreiro Martins,lu LUX,MF,23.0,29.0,679,925,73.4,10846,3124,338,425,79.5,267,344,77.6,54,92,58.7,1,1.1,1.1,-0.1,20,74,12,2,93,Matches
Anthony Caci,fr FRA,DF,26.0,27.6,1118,1523,73.4,21669,9351,448,531,84.4,484,626,77.3,167,290,57.6,3,2.9,3.5,0.1,25,123,39,14,144,Matches
Dominik Kohr,de GER,"DF,MF",29.0,24.3,876,1159,75.6,16488,5668,326,390,83.6,454,540,84.1,82,181,45.3,0,1.2,1.2,-1.2,15,87,15,5,99,Matches
Lee Jae-sung,kr KOR,"MF,FW",30.0,23.5,605,777,77.9,8558,2153,350,416,84.1,193,244,79.1,28,50,56.0,3,3.4,2.2,-0.4,32,61,10,2,82,Matches
Phillipp Mwene,at AUT,DF,29.0,22.2,652,934,69.8,11014,4320,330,393,84.0,235,334,70.4,69,148,46.6,2,2.0,2.6,0.0,22,49,32,15,73,Matches
Brajan Gruda,de GER,"MF,FW",19.0,18.2,425,658,64.6,6601,2298,209,269,77.7,155,229,67.7,31,92,33.7,3,4.1,5.1,-1.1,43,31,31,3,71,Matches
Jonathan Burkardt,de GER,"FW,MF",23.0,17.1,266,394,67.5,3883,771,161,207,77.8,73,113,64.6,20,35,57.1,2,2.1,1.0,-0.1,15,20,8,5,28,Matches
Karim Onisiwo,at AUT,"FW,MF",31.0,16.6,205,338,60.7,2977,710,117,166,70.5,52,88,59.1,19,31,61.3,3,1.3,1.3,1.7,16,19,9,5,27,Matches
Ludovic Ajorque,fr FRA,FW,29.0,15.1,318,453,70.2,4546,479,172,241,71.4,105,145,72.4,15,19,78.9,0,1.0,1.6,-1.0,16,21,3,0,21,Matches
