Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Sepp van den Berg,nl NED,DF,21.0,31.5,1872,229,964,845,74,34,1872,5,4,80.0,1,20.0,720,3108,1384,7,4,0,11,4,912,6,Matches
Robin Zentner,de GER,GK,28.0,30.0,1123,877,1098,23,3,3,1123,1,1,100.0,0,0.0,610,3522,1858,0,0,0,1,0,503,0,Matches
Leandro Barreiro Martins,lu LUX,MF,23.0,29.0,1303,74,337,709,268,68,1303,33,15,45.5,15,45.5,487,2084,922,22,20,6,42,14,672,46,Matches
Anthony Caci,fr FRA,DF,26.0,27.6,1791,89,587,865,358,41,1791,39,23,59.0,13,33.3,837,3889,2115,43,20,10,23,10,990,75,Matches
Dominik Kohr,de GER,"DF,MF",29.0,24.3,1414,81,541,726,156,28,1414,11,5,45.5,6,54.5,632,2818,1235,19,10,2,22,4,811,26,Matches
Lee Jae-sung,kr KOR,"MF,FW",30.0,23.5,1036,32,147,533,363,83,1036,38,15,39.5,17,44.7,506,2304,920,25,17,4,42,22,730,121,Matches
Phillipp Mwene,at AUT,DF,29.0,22.2,1151,43,302,480,381,29,1151,32,15,46.9,13,40.6,508,3246,1571,50,32,6,26,14,587,93,Matches
Brajan Gruda,de GER,"MF,FW",19.0,18.2,937,9,72,362,541,93,937,148,69,46.6,63,42.6,577,4888,2497,100,55,44,70,49,623,167,Matches
Jonathan Burkardt,de GER,"FW,MF",23.0,17.1,594,3,46,269,292,73,593,57,23,40.4,29,50.9,391,2340,924,36,25,10,52,37,449,101,Matches
Karim Onisiwo,at AUT,"FW,MF",31.0,16.6,538,12,45,211,285,77,538,45,19,42.2,17,37.8,323,1742,653,26,18,9,52,28,398,111,Matches
Ludovic Ajorque,fr FRA,FW,29.0,15.1,603,12,53,314,238,85,601,11,2,18.2,8,72.7,260,904,291,5,6,1,42,10,450,88,Matches
Nadiem Amiri,de GER,MF,26.0,14.6,984,29,149,504,346,15,983,55,25,45.5,24,43.6,470,2454,1094,16,25,5,22,19,524,22,Matches
Tom Krauß,de GER,MF,22.0,15.0,867,40,202,496,181,14,867,12,3,25.0,8,66.7,348,1746,798,12,13,4,27,13,418,29,Matches
Edimilson Fernandes,ch SUI,DF,27.0,14.3,951,98,403,418,138,4,951,8,6,75.0,2,25.0,483,2609,1467,9,12,1,6,5,532,9,Matches
Silvan Widmer,ch SUI,DF,30.0,13.8,827,48,220,400,214,38,827,18,2,11.1,14,77.8,307,1425,786,31,16,6,14,8,418,63,Matches
Andreas Hanche-Olsen,no NOR,DF,26.0,11.0,539,60,303,226,14,5,539,0,0,0.0,0,0.0,253,1219,485,1,1,0,4,2,282,0,Matches
Danny da Costa,de GER,DF,30.0,9.2,589,32,163,254,175,11,589,13,7,53.8,5,38.5,227,1219,613,22,9,3,8,7,263,53,Matches
Stefan Bell,de GER,DF,31.0,7.4,431,51,231,182,20,8,431,2,2,100.0,0,0.0,223,846,336,0,1,0,2,1,270,2,Matches
Marco Richter,de GER,"MF,FW",25.0,8.0,426,3,42,175,214,37,426,37,16,43.2,18,48.6,239,1411,651,20,11,9,31,12,296,53,Matches
Josuha Guilavogui,fr FRA,DF,32.0,4.5,244,39,157,83,7,4,244,0,0,0.0,0,0.0,104,420,138,1,1,0,7,1,113,1,Matches
Maxim Leitsch,de GER,DF,25.0,4.2,205,26,126,73,6,0,205,2,0,0.0,2,100.0,98,388,170,1,0,0,1,0,101,0,Matches
Daniel Batz,de GER,GK,32.0,4.0,166,124,162,4,0,0,166,0,0,0.0,0,0.0,84,433,265,0,0,0,0,0,91,0,Matches
Matondo-Merveille Papela,de GER,"MF,DF",22.0,2.9,119,4,23,67,31,7,119,3,3,100.0,0,0.0,63,308,126,6,4,3,6,10,68,10,Matches
Jessic Ngankam,de GER,"FW,MF",23.0,2.0,58,1,3,26,30,10,58,7,5,71.4,1,14.3,42,233,84,3,3,4,4,8,41,11,Matches
Anton Stach,de GER,MF,24.0,1.9,92,5,13,50,31,5,92,5,3,60.0,2,40.0,42,214,100,3,3,1,0,1,53,10,Matches
Aymen Barkok,ma MAR,"MF,FW",25.0,3.6,238,2,19,116,103,19,237,8,2,25.0,4,50.0,123,655,344,14,4,5,12,5,174,33,Matches
Nelson Weiper,de GER,"FW,MF",18.0,1.4,64,0,5,20,39,10,64,7,2,28.6,5,71.4,37,196,107,6,2,2,7,1,45,20,Matches
Anwar El Ghazi,nl NED,"MF,DF",28.0,0.6,30,0,2,11,18,3,30,4,2,50.0,2,50.0,22,150,85,2,2,0,3,0,26,5,Matches
Marcus Müller,de GER,MF,20.0,0.2,8,0,0,1,7,3,8,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5,0,Matches
David Mamutovic,de GER,"FW,DF",22.0,0.1,12,0,2,7,3,0,12,0,0,0.0,0,0.0,7,19,5,0,0,0,0,0,9,0,Matches
Squad Total,0,0,26.7,34.0,19212,2023,6417,8450,4536,807,19207,601,269,44.8,269,44.8,9023,46790,22024,480,314,135,537,285,10854,1155,0
Opponent Total,0,0,26.5,34.0,21939,2540,7525,9963,4634,686,21935,587,250,42.6,276,47.0,11631,58570,29143,522,423,118,535,296,13613,1191,0
