Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Tom Krauß,de GER,MF,22.0,29,1346.0,46.0,44.0,15.0,13,79.0,3,16,20.0,3,0.9,17.0,25.0,-8.0,-0.53,-0.32,18.2,20.5,-2.3,-0.15,-0.28,Matches
Edimilson Fernandes,ch SUI,DF,27.0,21,1290.0,61.0,42.2,14.3,13,87.0,10,8,20.0,5,1.0,18.0,32.0,-14.0,-0.98,-1.08,16.7,23.4,-6.8,-0.47,-0.83,Matches
Silvan Widmer,ch SUI,DF,30.0,20,1242.0,62.0,40.6,13.8,13,82.0,4,7,26.0,5,1.25,16.0,19.0,-3.0,-0.22,0.23,19.7,18.7,0.9,0.07,0.11,Matches
Andreas Hanche-Olsen,no NOR,DF,26.0,15,992.0,66.0,32.4,11.0,12,80.0,6,3,12.0,0,1.6,18.0,10.0,8.0,0.73,1.6,18.3,13.7,4.6,0.42,0.61,Matches
Danny da Costa,de GER,DF,30.0,19,830.0,44.0,27.1,9.2,9,76.0,4,10,15.0,10,0.79,10.0,18.0,-8.0,-0.87,-0.71,9.4,11.6,-2.2,-0.24,-0.34,Matches
Stefan Bell,de GER,DF,31.0,10,666.0,67.0,21.8,7.4,8,76.0,4,2,29.0,4,0.4,6.0,21.0,-15.0,-2.03,-2.14,6.1,12.6,-6.4,-0.87,-1.12,Matches
Marco Richter,de GER,"MF,FW",25.0,20,717.0,36.0,23.4,8.0,7,73.0,1,13,16.0,9,0.75,3.0,12.0,-9.0,-1.13,-1.01,9.2,10.0,-0.8,-0.1,-0.13,Matches
Josuha Guilavogui,fr FRA,DF,32.0,11,409.0,37.0,13.4,4.5,5,62.0,2,6,16.0,12,1.64,5.0,8.0,-3.0,-0.66,-0.35,5.8,8.7,-2.9,-0.64,-0.74,Matches
Maxim Leitsch,de GER,DF,25.0,7,379.0,54.0,12.4,4.2,4,85.0,3,3,13.0,1,1.0,5.0,2.0,3.0,0.71,1.22,3.5,3.0,0.5,0.11,0.12,Matches
Daniel Batz,de GER,GK,32.0,4,360.0,90.0,11.8,4.0,4,90.0,4,0,0.0,16,0.5,1.0,3.0,-2.0,-0.5,-0.17,6.2,2.9,3.3,0.83,0.94,Matches
Matondo-Merveille Papela,de GER,"MF,DF",22.0,11,257.0,23.0,8.4,2.9,3,59.0,0,8,10.0,19,0.91,1.0,7.0,-6.0,-2.1,-1.91,3.1,3.6,-0.4,-0.15,-0.17,Matches
Jessic Ngankam,de GER,"FW,MF",23.0,7,184.0,26.0,6.0,2.0,2,65.0,0,5,11.0,4,1.14,0.0,4.0,-4.0,-1.96,-1.71,2.9,3.0,-0.1,-0.06,-0.07,Matches
Anton Stach,de GER,MF,24.0,2,170.0,85.0,5.6,1.9,2,85.0,1,0,0.0,0,0.5,2.0,4.0,-2.0,-1.06,-0.75,2.7,2.3,0.4,0.21,0.21,Matches
Aymen Barkok,ma MAR,"MF,FW",25.0,13,321.0,25.0,10.5,3.6,1,68.0,0,12,21.0,0,0.62,7.0,7.0,0.0,0.0,0.39,5.7,6.2,-0.5,-0.15,-0.17,Matches
Nelson Weiper,de GER,"FW,MF",18.0,5,124.0,25.0,4.1,1.4,1,69.0,0,4,14.0,2,1.0,1.0,3.0,-2.0,-1.45,-1.15,2.4,2.2,0.3,0.21,0.21,Matches
Anwar El Ghazi,nl NED,"MF,DF",28.0,3,54.0,18.0,1.8,0.6,0,0.0,0,3,18.0,0,0.33,1.0,1.0,0.0,0.0,0.36,0.6,1.9,-1.3,-2.25,-2.3,Matches
Marcus Müller,de GER,MF,20.0,1,18.0,18.0,0.6,0.2,0,0.0,0,1,18.0,2,0.0,0.0,0.0,0.0,0.0,0.36,0.5,0.1,0.4,1.79,1.8,Matches
David Mamutovic,de GER,"FW,DF",22.0,2,11.0,6.0,0.4,0.1,0,0.0,0,2,6.0,16,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.1,-0.1,-0.69,-0.7,Matches
Maxim Dal,de GER,DF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tim Müller,de GER,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lasse Rieß,de GER,GK,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lasse Wilhelm,de GER,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.7,34,3060.0,90.0,100.0,34.0,374,83.0,224,148,18.0,148,1.03,39.0,51.0,-12.0,-0.35,0.0,44.6,44.5,0.2,0.01,0.0,0
Opponent Total,0,0,26.5,34,3060.0,90.0,100.0,34.0,374,83.0,218,156,20.0,144,1.56,51.0,39.0,12.0,0.35,0.0,44.5,44.6,-0.2,-0.01,0.0,0
