Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Nadiem Amiri,de GER,MF,26.0,14.6,1,35,8,22.9,2.4,0.55,0.03,0.13,26.8,11,0,1,2.2,1.4,0.04,-1.2,-0.4,Matches
Tom Krauß,de GER,MF,22.0,15.0,1,19,2,10.5,1.27,0.13,0.05,0.5,24.0,0,0,0,0.8,0.8,0.04,0.2,0.2,Matches
Edimilson Fernandes,ch SUI,DF,27.0,14.3,0,15,0,0.0,1.05,0.0,0.0,0.0,26.8,3,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
Silvan Widmer,ch SUI,DF,30.0,13.8,1,14,3,21.4,1.01,0.22,0.07,0.33,15.4,0,0,0,1.4,1.4,0.1,-0.4,-0.4,Matches
Andreas Hanche-Olsen,no NOR,DF,26.0,11.0,1,4,1,25.0,0.36,0.09,0.25,1.0,6.6,0,0,0,0.7,0.7,0.17,0.3,0.3,Matches
Danny da Costa,de GER,DF,30.0,9.2,0,6,1,16.7,0.65,0.11,0.0,0.0,19.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Stefan Bell,de GER,DF,31.0,7.4,0,4,2,50.0,0.54,0.27,0.0,0.0,16.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Marco Richter,de GER,"MF,FW",25.0,8.0,1,38,9,23.7,4.77,1.13,0.03,0.11,21.2,4,0,0,1.9,1.9,0.05,-0.9,-0.9,Matches
Josuha Guilavogui,fr FRA,DF,32.0,4.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Maxim Leitsch,de GER,DF,25.0,4.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Batz,de GER,GK,32.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Matondo-Merveille Papela,de GER,"MF,DF",22.0,2.9,0,4,1,25.0,1.4,0.35,0.0,0.0,17.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Jessic Ngankam,de GER,"FW,MF",23.0,2.0,0,7,1,14.3,3.42,0.49,0.0,0.0,17.4,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
Anton Stach,de GER,MF,24.0,1.9,0,2,1,50.0,1.06,0.53,0.0,0.0,12.8,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
Aymen Barkok,ma MAR,"MF,FW",25.0,3.6,1,11,6,54.5,3.08,1.68,0.09,0.17,17.2,0,0,1,1.7,0.9,0.08,-0.7,0.1,Matches
Nelson Weiper,de GER,"FW,MF",18.0,1.4,0,2,0,0.0,1.45,0.0,0.0,0.0,8.2,0,0,0,0.5,0.5,0.24,-0.5,-0.5,Matches
Anwar El Ghazi,nl NED,"MF,DF",28.0,0.6,0,2,0,0.0,3.33,0.0,0.0,0.0,21.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Marcus Müller,de GER,MF,20.0,0.2,0,1,0,0.0,5.0,0.0,0.0,0.0,16.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
David Mamutovic,de GER,"FW,DF",22.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.7,34.0,38,476,134,28.2,14.0,3.94,0.08,0.28,17.5,20,1,5,44.6,40.7,0.09,-6.6,-3.7,0
Opponent Total,0,0,26.5,34.0,50,408,142,34.8,12.0,4.18,0.12,0.33,17.6,10,3,4,44.5,41.4,0.11,5.5,5.6,0
