Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Robin Zentner,de GER,GK,28.0,30.0,48,3,1,2,1,49.2,0.37,2.2,0.07,180,512,35.2,862,146,47.3,38.5,177,58.8,46.4,393,42,10.7,48,1.6,16.0,Matches
Daniel Batz,de GER,GK,32.0,4.0,3,0,1,0,0,2.4,0.15,-0.6,-0.15,18,58,31.0,132,14,38.6,34.7,21,33.3,34.8,38,4,10.5,2,0.5,11.3,Matches
Squad Total,0,0,26.7,34.0,51,3,2,2,1,51.7,0.34,1.7,0.05,198,570,34.7,985,160,46.6,0.0,207,53.6,43.6,431,46,10.7,50,1.47,0.0,0
Opponent Total,0,0,26.5,34.0,39,1,1,5,1,42.7,0.29,4.7,0.14,201,608,33.1,1277,147,38.7,35.4,258,44.2,36.5,499,35,7.0,38,1.12,14.5,0
