Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Thomas Kaminski,be BEL,GK,30.0,37.8,3,0.08,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alfie Doughty,eng ENG,DF,23.0,32.5,115,3.54,57,47,4,6,1,0,16,0.49,8,5,1,2,0,0,Matches
Carlton Morris,eng ENG,"FW,MF",27.0,31.8,71,2.23,49,0,5,10,6,1,8,0.25,4,0,0,3,1,0,Matches
Ross Barkley,eng ENG,MF,29.0,29.1,104,3.58,67,11,14,6,3,3,11,0.38,6,2,1,1,1,0,Matches
Teden Mengi,eng ENG,DF,21.0,27.4,14,0.51,11,0,2,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Osho,ng NGA,DF,24.0,20.5,8,0.39,7,0,1,0,0,0,3,0.15,3,0,0,0,0,0,Matches
Issa Kaboré,bf BFA,DF,22.0,19.2,32,1.67,25,0,2,2,1,2,4,0.21,3,0,0,1,0,0,Matches
Amari'i Bell,jm JAM,DF,29.0,19.1,25,1.31,22,0,0,0,2,1,3,0.16,3,0,0,0,0,0,Matches
Chiedozie Ogbene,ie IRL,"MF,DF",26.0,22.2,79,3.56,51,2,12,5,9,0,9,0.41,1,0,2,2,4,0,Matches
Tahith Chong,nl NED,"MF,FW",23.0,22.0,49,2.22,31,0,3,2,11,2,4,0.18,2,0,0,2,0,0,Matches
Reece Burke,eng ENG,DF,26.0,18.4,21,1.14,15,1,0,5,0,0,4,0.22,3,0,0,1,0,0,Matches
Elijah Adebayo,eng ENG,FW,25.0,15.8,31,1.97,19,0,5,5,2,0,5,0.32,2,0,0,3,0,0,Matches
Albert Sambi Lokonga,be BEL,MF,23.0,14.5,27,1.86,22,0,0,1,3,1,3,0.21,3,0,0,0,0,0,Matches
Jordan Clark,eng ENG,MF,29.0,14.5,29,2.0,23,0,2,3,1,0,1,0.07,1,0,0,0,0,0,Matches
Andros Townsend,eng ENG,"MF,FW",32.0,13.4,36,2.68,24,5,3,3,1,0,6,0.45,4,0,1,1,0,0,Matches
Tom Lockyer,wls WAL,DF,28.0,13.0,10,0.77,9,0,0,0,0,1,1,0.08,1,0,0,0,0,0,Matches
Marvelous Nakamba,zw ZIM,MF,29.0,12.6,13,1.03,13,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jacob Brown,sct SCO,"MF,FW",25.0,11.3,15,1.33,10,0,1,1,3,0,0,0.0,0,0,0,0,0,0,Matches
Pelly Ruddock Mpanzu,cd COD,MF,30.0,12.2,19,1.55,12,1,2,1,2,1,0,0.0,0,0,0,0,0,0,Matches
Daiki Hashioka,jp JPN,DF,24.0,6.6,8,1.21,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ryan John Giles,eng ENG,"DF,MF",23.0,5.6,12,2.15,8,3,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fred Onyedinma,eng ENG,"DF,MF",26.0,4.5,5,1.11,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mads Juel Andersen,dk DEN,DF,25.0,4.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cauley Woodrow,eng ENG,"FW,MF",28.0,4.7,17,3.57,13,0,1,2,1,0,2,0.42,2,0,0,0,0,0,Matches
Luke Berry,eng ENG,"MF,DF",31.0,3.6,6,1.67,2,1,1,2,0,0,1,0.28,0,0,1,0,0,0,Matches
Joseph Johnson,eng ENG,DF,17.0,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
James Shea,eng ENG,GK,32.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Zack Nelson,eng ENG,"MF,DF",18.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.7,38.0,749,19.71,504,73,59,55,46,12,81,2.13,46,7,6,16,6,0,0
Opponent Total,0,0,26.5,38.0,1146,30.16,853,82,69,80,40,22,133,3.5,94,9,12,11,5,2,0
