Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Thomas Kaminski,be BEL,GK,30.0,38,38,3405,37.8,85,2.25,221,140,63.3,6,8,24,2,5.3,4,4,0,0,0.0,Matches
James Shea,eng ENG,GK,32.0,1,0,15,0.2,0,0.0,2,2,100.0,0,0,0,0,0.0,0,0,0,0,0.0,Matches
Squad Total,0,0,26.7,38,38,3420,38.0,85,2.24,223,142,63.7,6,8,24,2,5.3,4,4,0,0,0.0,0
Opponent Total,0,0,26.5,38,38,3420,38.0,52,1.37,139,90,66.2,24,8,6,5,13.2,5,5,0,0,0.0,0
