Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Marcel Schuhen,de GER,GK,30.0,31.0,1064,1496,71.1,31713,23490,163,164,99.4,505,514,98.2,395,814,48.5,0,0.0,0.2,0.0,0,42,3,0,5,Matches
Tim Skarke,de GER,"FW,DF",26.0,26.7,622,855,72.7,10477,2900,307,364,84.3,219,294,74.5,72,127,56.7,0,2.1,3.0,-2.1,31,38,33,14,80,Matches
Christoph Klarer,at AUT,DF,23.0,26.2,1044,1200,87.0,20473,6575,336,363,92.6,586,633,92.6,111,176,63.1,2,0.9,1.0,1.1,12,58,4,1,64,Matches
Fabian Holland,de GER,"MF,DF",33.0,20.4,720,919,78.3,13141,4204,307,349,88.0,313,361,86.7,88,162,54.3,2,1.5,1.4,0.5,17,84,9,2,87,Matches
Matthias Bader,de GER,"DF,MF",26.0,20.0,687,912,75.3,12501,4100,280,323,86.7,330,394,83.8,67,137,48.9,2,2.3,3.5,-0.3,18,38,22,6,67,Matches
Matej Maglica,hr CRO,DF,24.0,18.9,759,999,76.0,15428,5811,237,265,89.4,409,475,86.1,105,224,46.9,0,0.7,1.0,-0.7,9,60,5,0,62,Matches
Luca Pfeiffer,de GER,"FW,MF",26.0,18.0,290,414,70.0,4273,930,169,216,78.2,96,137,70.1,16,32,50.0,4,1.7,1.0,2.3,19,20,8,1,37,Matches
Marvin Mehlem,de GER,MF,25.0,16.5,448,587,76.3,7028,1674,235,279,84.2,167,200,83.5,28,51,54.9,2,1.1,1.5,0.9,22,34,14,3,46,Matches
Emir Karic,at AUT,DF,26.0,19.8,953,1210,78.8,15725,6219,492,551,89.3,361,439,82.2,81,152,53.3,0,1.3,1.9,-1.3,21,89,27,9,115,Matches
Fabian Nürnberger,de GER,"DF,MF",24.0,16.8,713,895,79.7,11202,3439,388,430,90.2,261,315,82.9,46,97,47.4,1,2.0,2.6,-1.0,30,52,26,12,70,Matches
Klaus Gjasula,al ALB,"DF,MF",33.0,15.1,615,746,82.4,12270,4995,211,237,89.0,308,354,87.0,86,128,67.2,0,0.2,0.8,-0.2,6,58,13,3,70,Matches
Oscar Vilhelmsson,se SWE,"FW,MF",19.0,15.3,123,212,58.0,1513,234,78,115,67.8,32,54,59.3,3,11,27.3,1,0.7,0.6,0.3,11,5,2,0,7,Matches
Tobias Kempe,de GER,MF,34.0,15.0,413,557,74.1,6804,2095,223,251,88.8,127,160,79.4,48,101,47.5,2,2.1,2.5,-0.1,28,38,5,3,44,Matches
Bartol Franjić,hr CRO,MF,23.0,13.7,462,556,83.1,8068,1949,203,240,84.6,211,234,90.2,40,56,71.4,1,0.2,0.3,0.8,2,39,2,1,50,Matches
