Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Marcel Schuhen,de GER,GK,30.0,31.0,1570,1186,1530,40,0,0,1570,1,1,100.0,0,0.0,890,4586,2833,0,0,0,0,0,756,0,Matches
Tim Skarke,de GER,"FW,DF",26.0,26.7,1134,32,199,470,482,71,1134,63,28,44.4,32,50.8,640,3890,1888,61,35,20,55,23,761,190,Matches
Christoph Klarer,at AUT,DF,23.0,26.2,1440,183,768,590,88,32,1440,7,6,85.7,1,14.3,786,3453,1776,9,7,2,6,6,988,11,Matches
Fabian Holland,de GER,"MF,DF",33.0,20.4,1111,54,291,619,209,18,1111,15,8,53.3,6,40.0,585,2669,1313,11,12,1,22,9,692,47,Matches
Matthias Bader,de GER,"DF,MF",26.0,20.0,1134,47,384,494,267,25,1134,48,18,37.5,24,50.0,588,3257,1673,38,30,6,36,14,629,66,Matches
Matej Maglica,hr CRO,DF,24.0,18.9,1220,137,629,529,67,13,1220,4,1,25.0,3,75.0,626,2954,1542,11,11,1,8,6,739,5,Matches
Luca Pfeiffer,de GER,"FW,MF",26.0,18.0,565,25,66,266,237,59,565,21,7,33.3,9,42.9,278,1365,529,15,14,2,23,19,373,81,Matches
Marvin Mehlem,de GER,MF,25.0,16.5,785,21,137,411,242,40,785,24,10,41.7,12,50.0,405,1984,861,27,16,13,37,19,494,73,Matches
Emir Karic,at AUT,DF,26.0,19.8,1407,69,389,689,344,14,1407,29,18,62.1,10,34.5,697,3756,2268,56,32,1,20,10,869,85,Matches
Fabian Nürnberger,de GER,"DF,MF",24.0,16.8,1043,28,237,479,332,26,1043,33,18,54.5,15,45.5,584,3317,1546,35,26,7,15,14,670,91,Matches
Klaus Gjasula,al ALB,"DF,MF",33.0,15.1,921,81,379,465,78,12,921,5,3,60.0,2,40.0,462,2524,1196,8,8,0,7,6,560,7,Matches
Oscar Vilhelmsson,se SWE,"FW,MF",19.0,15.3,362,24,40,163,164,41,362,18,5,27.8,12,66.7,172,909,359,16,10,8,29,8,256,72,Matches
Tobias Kempe,de GER,MF,34.0,15.0,690,22,117,336,247,29,687,19,8,42.1,10,52.6,314,1620,696,15,12,3,28,11,365,46,Matches
