D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-14,18:00,DFB-Pokal,Round of 64,Mon,Away,L,0,3,Homburg,0.0,0.0,82,12000,Fabian Holland,3-4-3,Daniel Schlager,Match Report,0.0
2023-08-20,17:30,Bundesliga,Matchweek 1,Sun,Away,L,0,1,Eint Frankfurt,0.5,1.5,39,54000,Fabian Holland,3-4-3,Harm Osmers,Match Report,0.0
2023-08-26,15:30,Bundesliga,Matchweek 2,Sat,Home,L,1,4,Union Berlin,2.3,1.7,73,17810,Fabian Holland,3-4-3,Patrick Ittrich,Match Report,0.0
2023-09-02,15:30,Bundesliga,Matchweek 3,Sat,Away,L,1,5,Leverkusen,0.4,2.8,28,29653,Fabian Holland,3-4-1-2,Sven Jablonski,Match Report,0.0
2023-09-17,17:30,Bundesliga,Matchweek 4,Sun,Home,D,3,3,Gladbach,1.2,3.9,37,17810,Fabian Holland,3-5-2,Timo Gerach,Match Report,0.0
2023-09-22,20:30,Bundesliga,Matchweek 5,Fri,Away,L,1,3,Stuttgart,0.2,2.3,42,54000,Fabian Holland,5-4-1,Matthias Jöllenbeck,Match Report,0.0
2023-10-01,15:30,Bundesliga,Matchweek 6,Sun,Home,W,4,2,Werder Bremen,2.4,1.5,43,17810,Fabian Holland,3-5-2,Martin Petersen,Match Report,0.0
2023-10-07,15:30,Bundesliga,Matchweek 7,Sat,Away,W,2,1,Augsburg,1.8,0.9,52,29200,Fabian Holland,3-4-1-2,Deniz Aytekin,Match Report,0.0
2023-10-21,15:30,Bundesliga,Matchweek 8,Sat,Home,L,1,3,RB Leipzig,2.4,1.9,57,17810,Fabian Holland,3-4-1-2,Harm Osmers,Match Report,0.0
2023-10-28,15:30,Bundesliga,Matchweek 9,Sat,Away,L,0,8,Bayern Munich,0.7,5.8,46,75000,Tobias Kempe,3-4-1-2,Martin Petersen,Match Report,0.0
2023-11-03,20:30,Bundesliga,Matchweek 10,Fri,Home,L,1,2,Bochum,0.7,1.2,58,17810,Fabian Holland,3-4-1-2,Marco Fritz,Match Report,0.0
2023-11-11,15:30,Bundesliga,Matchweek 11,Sat,Home,D,0,0,Mainz 05,0.5,0.7,56,17810,Marcel Schuhen,3-5-2,Daniel Siebert,Match Report,0.0
2023-11-25,15:30,Bundesliga,Matchweek 12,Sat,Away,D,1,1,Freiburg,0.4,1.6,34,34300,Fabian Holland,3-4-3,Sascha Stegemann,Match Report,0.0
2023-12-01,20:30,Bundesliga,Matchweek 13,Fri,Home,L,0,1,Köln,0.7,1.5,45,17810,Fabian Holland,4-3-3,Patrick Ittrich,Match Report,0.0
2023-12-09,15:30,Bundesliga,Matchweek 14,Sat,Away,L,2,3,Heidenheim,0.9,1.4,56,15000,Fabian Holland,3-4-1-2,Daniel Schlager,Match Report,0.0
2023-12-16,15:30,Bundesliga,Matchweek 15,Sat,Home,L,0,1,Wolfsburg,0.6,0.6,63,16900,Marcel Schuhen,3-4-1-2,Robert Hartmann,Match Report,0.0
