Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Marcel Schuhen,de GER,GK,30.0,31.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Tim Skarke,de GER,"FW,DF",26.0,26.7,8,69,20,29.0,2.58,0.75,0.12,0.4,21.9,1,0,0,3.6,3.6,0.05,4.4,4.4,Matches
Christoph Klarer,at AUT,DF,23.0,26.2,2,9,2,22.2,0.34,0.08,0.22,1.0,9.3,0,0,0,1.2,1.2,0.13,0.8,0.8,Matches
Fabian Holland,de GER,"MF,DF",33.0,20.4,0,11,3,27.3,0.54,0.15,0.0,0.0,24.7,1,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Matthias Bader,de GER,"DF,MF",26.0,20.0,1,17,1,5.9,0.85,0.05,0.06,1.0,22.3,0,0,0,0.7,0.7,0.04,0.3,0.3,Matches
Matej Maglica,hr CRO,DF,24.0,18.9,1,10,2,20.0,0.53,0.11,0.1,0.5,20.8,1,0,0,0.6,0.6,0.06,0.4,0.4,Matches
Luca Pfeiffer,de GER,"FW,MF",26.0,18.0,1,48,18,37.5,2.67,1.0,0.02,0.06,15.7,0,0,0,4.6,4.6,0.1,-3.6,-3.6,Matches
Marvin Mehlem,de GER,MF,25.0,16.5,3,23,8,34.8,1.4,0.49,0.13,0.38,17.5,0,0,0,3.8,3.8,0.17,-0.8,-0.8,Matches
Emir Karic,at AUT,DF,26.0,19.8,0,12,3,25.0,0.61,0.15,0.0,0.0,23.4,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Fabian Nürnberger,de GER,"DF,MF",24.0,16.8,1,19,6,31.6,1.13,0.36,0.05,0.17,22.0,4,0,0,0.9,0.9,0.05,0.1,0.1,Matches
Klaus Gjasula,al ALB,"DF,MF",33.0,15.1,0,9,1,11.1,0.59,0.07,0.0,0.0,14.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Oscar Vilhelmsson,se SWE,"FW,MF",19.0,15.3,4,28,10,35.7,1.83,0.66,0.14,0.4,14.7,0,0,0,4.1,4.1,0.15,-0.1,-0.1,Matches
Tobias Kempe,de GER,MF,34.0,15.0,3,18,1,5.6,1.2,0.07,0.0,0.0,23.0,3,3,3,3.6,1.2,0.07,-0.6,-1.2,Matches
Bartol Franjić,hr CRO,MF,23.0,13.7,0,4,0,0.0,0.29,0.0,0.0,0.0,18.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Christoph Zimmermann,de GER,DF,30.0,13.6,0,4,1,25.0,0.3,0.07,0.0,0.0,13.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Jannik Müller,de GER,"DF,MF",29.0,12.6,0,3,0,0.0,0.24,0.0,0.0,0.0,13.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Julian Justvan,de GER,"MF,FW",25.0,11.4,2,17,4,23.5,1.5,0.35,0.12,0.5,21.4,0,0,0,0.9,0.9,0.05,1.1,1.1,Matches
Mathias Honsak,at AUT,"FW,MF",26.0,11.3,1,23,6,26.1,2.03,0.53,0.04,0.17,17.4,0,0,0,1.8,1.8,0.08,-0.8,-0.8,Matches
Clemens Riedel,de GER,DF,20.0,8.4,0,8,3,37.5,0.95,0.36,0.0,0.0,21.6,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Thomas Isherwood,se SWE,DF,25.0,7.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Aaron Seydel,de GER,FW,27.0,6.9,1,14,6,42.9,2.04,0.87,0.07,0.17,16.8,0,0,0,1.0,1.0,0.07,0.0,0.0,Matches
Sebastian Polter,de GER,FW,32.0,5.0,0,10,3,30.0,2.02,0.61,0.0,0.0,11.9,0,0,0,1.0,1.0,0.1,-1.0,-1.0,Matches
