Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Ronaldo,br BRA,GK,27-303,10.0,13,2,1,1,0,11.8,0.24,-1.2,-0.13,63,144,43.8,215,32,46.0,38.1,67,67.2,46.3,139,7,5.0,8,0.8,14.7,Matches
Squad Total,0,0,27.0,10.0,14,2,2,1,0,12.4,0.25,-1.6,-0.16,63,144,43.8,209,32,47.4,0.0,73,61.6,43.4,139,7,5.0,8,0.8,0.0,0
Opponent Total,0,0,28.5,10.0,9,1,0,2,1,10.2,0.24,2.2,0.22,39,123,31.7,211,37,37.9,35.5,72,59.7,44.3,163,13,8.0,9,0.9,12.8,0
