Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Ronaldo,br BRA,GK,27-303,10.0,299,257,297,3,0,0,299,0,0,0.0,0,0.0,153,869,532,0,0,0,0,0,120,0,Matches
Shaylon,br BRA,"MF,FW",27-054,9.2,500,4,70,234,198,13,498,9,3,33.3,6,66.7,279,1126,472,13,20,4,14,8,317,30,Matches
Guilherme Romão,br BRA,DF,26-257,9.0,595,35,144,273,184,25,595,23,10,43.5,12,52.2,302,1559,916,24,16,3,6,4,348,50,Matches
Gabriel Baralhas,br BRA,MF,25-254,7.5,401,19,67,233,106,15,401,10,2,20.0,8,80.0,194,732,316,6,11,4,12,7,240,24,Matches
Luiz Fernando,br BRA,"FW,MF",27-248,7.9,295,11,41,113,148,29,295,16,7,43.8,9,56.3,190,1383,709,23,19,8,17,10,212,67,Matches
Rhaldney,br BRA,MF,25-213,7.2,433,18,73,270,94,7,433,5,5,100.0,0,0.0,266,1217,569,8,13,1,14,5,304,18,Matches
Maguinho,br BRA,"DF,FW",31-166,6.8,410,11,98,186,129,11,410,8,2,25.0,4,50.0,214,1094,475,11,10,2,6,5,251,31,Matches
Adriano Martins,br BRA,DF,27-080,6.6,363,44,179,172,15,11,363,1,1,100.0,0,0.0,192,896,474,5,1,0,3,1,239,4,Matches
Alix Vinicius,br BRA,DF,24-227,6.1,375,56,168,186,26,13,375,6,5,83.3,1,16.7,209,1085,629,3,3,0,1,1,230,6,Matches
Emiliano Rodríguez,uy URU,FW,20-340,5.9,196,4,10,90,98,36,196,9,2,22.2,6,66.7,91,423,139,4,4,2,22,7,121,25,Matches
Lucas Kal,br BRA,"MF,DF",28-096,5.6,339,20,107,201,32,1,339,3,1,33.3,2,66.7,178,867,477,3,3,0,3,2,221,2,Matches
Alejo Cruz,uy URU,"FW,MF",23-293,5.4,281,5,38,119,130,7,281,7,2,28.6,4,57.1,162,835,492,15,17,2,11,1,174,39,Matches
Bruno Tubarão,br BRA,DF,29-107,4.2,234,10,66,111,60,1,234,8,3,37.5,5,62.5,132,953,530,14,10,0,1,3,133,8,Matches
Pedrão,br BRA,DF,31-185,3.4,198,22,99,91,8,3,198,0,0,0.0,0,0.0,108,464,199,0,1,0,1,0,132,0,Matches
Budiga Roni,br BRA,MF,25-066,2.2,144,15,46,85,13,0,144,2,1,50.0,1,50.0,67,281,74,0,1,0,1,1,92,1,Matches
Luiz Felipe,br BRA,"DF,MF",30-285,2.1,96,12,41,52,3,2,96,0,0,0.0,0,0.0,49,199,108,0,0,0,1,0,55,0,Matches
Vágner Love,br BRA,"FW,MF",40-009,2.0,61,2,3,21,37,8,61,1,0,0.0,1,100.0,35,108,34,1,1,0,6,4,46,7,Matches
Derek,br BRA,FW,26-201,1.8,64,1,5,26,35,12,64,4,1,25.0,3,75.0,32,197,89,3,4,2,13,1,37,7,Matches
Gabriel Barros,br BRA,"FW,MF",22-239,0.9,30,0,4,18,9,0,30,3,3,100.0,0,0.0,18,121,30,0,0,0,3,1,19,4,Matches
Luiz Gustavo,br BRA,DF,21-021,0.5,27,3,17,10,0,0,27,0,0,0.0,0,0.0,14,69,40,0,0,0,0,0,14,0,Matches
Max,br BRA,"FW,MF",21-358,2.1,90,1,8,39,46,12,90,10,6,60.0,4,40.0,60,466,254,9,9,4,7,1,69,22,Matches
Danielzinho,br BRA,"MF,FW",28-161,1.1,117,2,10,64,44,2,117,1,1,100.0,0,0.0,75,384,218,4,4,0,1,0,95,9,Matches
Yony González,co COL,"MF,FW",29-345,1.1,37,2,11,9,17,2,37,2,1,50.0,1,50.0,24,141,64,1,3,0,3,1,26,11,Matches
Mateo Zuleta,co COL,"FW,MF",22-013,0.3,27,0,1,13,13,2,27,0,0,0.0,0,0.0,12,79,20,1,1,0,2,1,17,8,Matches
Squad Total,0,0,27.0,10.0,5612,554,1603,2619,1445,212,5610,128,56,43.8,67,52.3,3056,15548,7860,148,151,32,148,64,3512,373,0
Opponent Total,0,0,28.5,10.0,5964,641,1826,2748,1446,181,5962,147,86,58.5,55,37.4,3255,16628,8318,142,139,20,154,84,3906,390,0
