Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Ronaldo,br BRA,GK,27-303,10.0,4,0.4,3,1,0,0,0,0,1,0.1,0,1,0,0,0,0,Matches
Shaylon,br BRA,"MF,FW",27-054,9.2,42,4.57,24,15,1,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Guilherme Romão,br BRA,DF,26-257,9.0,25,2.78,17,4,1,2,1,0,3,0.33,3,0,0,0,0,0,Matches
Gabriel Baralhas,br BRA,MF,25-254,7.5,23,3.07,18,1,0,2,0,2,0,0.0,0,0,0,0,0,0,Matches
Luiz Fernando,br BRA,"FW,MF",27-248,7.9,18,2.28,14,0,1,0,3,0,1,0.13,1,0,0,0,0,0,Matches
Rhaldney,br BRA,MF,25-213,7.2,13,1.81,12,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Maguinho,br BRA,"DF,FW",31-166,6.8,14,2.07,14,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
Adriano Martins,br BRA,DF,27-080,6.6,6,0.91,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alix Vinicius,br BRA,DF,24-227,6.1,9,1.48,7,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Emiliano Rodríguez,uy URU,FW,20-340,5.9,8,1.37,4,0,1,1,1,1,0,0.0,0,0,0,0,0,0,Matches
Lucas Kal,br BRA,"MF,DF",28-096,5.6,6,1.06,4,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Alejo Cruz,uy URU,"FW,MF",23-293,5.4,22,4.07,11,9,0,1,1,0,2,0.37,0,1,0,1,0,0,Matches
Bruno Tubarão,br BRA,DF,29-107,4.2,9,2.13,8,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedrão,br BRA,DF,31-185,3.4,1,0.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Budiga Roni,br BRA,MF,25-066,2.2,2,0.92,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luiz Felipe,br BRA,"DF,MF",30-285,2.1,3,1.45,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Vágner Love,br BRA,"FW,MF",40-009,2.0,5,2.56,3,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Derek,br BRA,FW,26-201,1.8,8,4.53,5,0,1,1,1,0,1,0.57,0,0,1,0,0,0,Matches
Gabriel Barros,br BRA,"FW,MF",22-239,0.9,1,1.14,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luiz Gustavo,br BRA,DF,21-021,0.5,1,2.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Max,br BRA,"FW,MF",21-358,2.1,12,5.84,4,0,1,2,5,0,2,0.97,0,0,0,1,1,0,Matches
Danielzinho,br BRA,"MF,FW",28-161,1.1,8,6.99,7,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Yony González,co COL,"MF,FW",29-345,1.1,5,4.5,3,0,0,1,1,0,1,0.9,1,0,0,0,0,0,Matches
Mateo Zuleta,co COL,"FW,MF",22-013,0.3,3,10.0,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,27.0,10.0,248,24.8,172,30,8,16,17,5,12,1.2,6,2,1,2,1,0,0
Opponent Total,0,0,28.5,10.0,241,24.1,175,24,9,16,13,4,25,2.5,18,1,1,1,4,0,0
