D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-11-11,17:30,Premier League,Matchweek 12,Sat,Home,W,2,0,Newcastle Utd,2.4,0.5,48,11201,Neto,4-2-3-1,Chris Kavanagh,Match Report,0
2023-11-25,15:00,Premier League,Matchweek 13,Sat,Away,W,3,1,Sheffield Utd,2.9,0.8,54,30208,Neto,4-2-3-1,Andy Madley,Match Report,0
2023-12-03,14:00,Premier League,Matchweek 14,Sun,Home,D,2,2,Aston Villa,2.0,0.7,38,11191,Neto,4-2-3-1,Thomas Bramall,Match Report,0
2023-12-06,19:30,Premier League,Matchweek 15,Wed,Away,W,2,0,Crystal Palace,1.8,1.0,41,25078,Neto,4-2-3-1,Craig Pawson,Match Report,0
2023-12-09,15:00,Premier League,Matchweek 16,Sat,Away,W,3,0,Manchester Utd,1.5,1.1,32,73427,Neto,4-2-3-1,Peter Bankes,Match Report,0
2023-12-23,15:00,Premier League,Matchweek 18,Sat,Away,W,3,2,Nott'ham Forest,1.6,1.0,66,29188,Neto,4-2-3-1,Robert Jones,Match Report,0
2023-12-26,15:00,Premier League,Matchweek 19,Tue,Home,W,3,0,Fulham,1.8,0.3,43,11099,Neto,4-2-3-1,Tim Robinson,Match Report,0
2023-12-31,14:00,Premier League,Matchweek 20,Sun,Away,L,1,3,Tottenham,1.7,2.3,50,61780,Neto,4-2-3-1,Simon Hooper,Match Report,0
2024-01-06,15:00,FA Cup,Third round proper,Sat,Away,W,3,2,QPR,0.0,0.0,63,10725,David Brooks,4-2-3-1,Rebecca Welch,Match Report,0
2024-01-21,16:30,Premier League,Matchweek 21,Sun,Home,L,0,4,Liverpool,1.4,1.5,40,11228,Neto,4-2-3-1,Andy Madley,Match Report,0
2024-01-25,19:45,FA Cup,Fourth round proper,Thu,Home,W,5,0,Swansea City,0.0,0.0,54,10166,David Brooks,4-2-3-1,Darren England,Match Report,0
2024-02-01,19:30,Premier League,Matchweek 22,Thu,Away,D,1,1,West Ham,1.2,1.4,52,62478,Neto,4-2-3-1,Tim Robinson,Match Report,0
2024-02-04,14:00,Premier League,Matchweek 23,Sun,Home,D,1,1,Nott'ham Forest,1.3,0.5,45,11200,Neto,4-2-3-1,Rebecca Welch,Match Report,0
2024-02-10,15:00,Premier League,Matchweek 24,Sat,Away,L,1,3,Fulham,1.8,1.6,51,24271,Neto,4-2-3-1,Darren England,Match Report,0
2024-02-17,15:00,Premier League,Matchweek 25,Sat,Away,D,2,2,Newcastle Utd,2.2,2.2,38,52224,Neto,4-2-3-1,Michael Salisbury,Match Report,0
2024-02-24,17:30,Premier League,Matchweek 26,Sat,Home,L,0,1,Manchester City,0.9,1.6,38,11184,Neto,4-2-3-1,Jarred Gillett,Match Report,0
2024-02-27,19:30,FA Cup,Fifth round proper,Tue,Home,L,0,1,Leicester City,0.0,0.0,49,10872,Adam Smith,4-2-3-1,Paul Tierney,Match Report,Required Extra Time
2024-03-03,13:00,Premier League,Matchweek 27,Sun,Away,W,2,0,Burnley,1.1,1.5,26,19713,Neto,4-2-3-1,David Coote,Match Report,0
2024-03-09,15:00,Premier League,Matchweek 28,Sat,Home,D,2,2,Sheffield Utd,3.3,1.2,69,11074,Neto,4-2-3-1,Anthony Taylor,Match Report,0
2024-03-13,19:30,Premier League,Matchweek 17,Wed,Home,W,4,3,Luton Town,2.3,2.0,59,11198,Neto,4-2-3-1,Samuel Allison,Match Report,0
2024-03-30,15:00,Premier League,Matchweek 30,Sat,Home,W,2,1,Everton,1.3,1.0,48,11207,Neto,4-2-3-1,Samuel Barrott,Match Report,0
2024-04-02,19:45,Premier League,Matchweek 31,Tue,Home,W,1,0,Crystal Palace,1.1,0.2,50,11058,Neto,4-3-3,Graham Scott,Match Report,0
2024-04-06,15:00,Premier League,Matchweek 32,Sat,Away,L,1,2,Luton Town,0.4,1.5,45,11797,Neto,4-2-3-1,Andy Madley,Match Report,0
2024-04-13,17:30,Premier League,Matchweek 33,Sat,Home,D,2,2,Manchester Utd,1.6,1.2,43,11229,Neto,4-2-3-1,Tony Harrington,Match Report,0
2024-04-21,15:00,Premier League,Matchweek 34,Sun,Away,L,1,3,Aston Villa,1.8,2.4,44,42189,Neto,4-2-3-1,Tim Robinson,Match Report,0
2024-04-24,19:45,Premier League,Matchweek 29,Wed,Away,W,1,0,Wolves,1.9,0.5,37,25541,Adam Smith,4-2-3-1,Stuart Attwell,Match Report,0
2024-04-28,14:00,Premier League,Matchweek 35,Sun,Home,W,3,0,Brighton,1.9,0.9,31,11188,Adam Smith,4-4-2,Paul Tierney,Match Report,0
2024-05-04,12:30,Premier League,Matchweek 36,Sat,Away,L,0,3,Arsenal,0.5,3.3,45,60348,Adam Smith,4-3-3,David Coote,Match Report,0
2024-05-11,15:00,Premier League,Matchweek 37,Sat,Home,L,1,2,Brentford,0.7,1.1,48,11154,Adam Smith,4-2-3-1,Matt Donohue,Match Report,0
2024-05-19,16:00,Premier League,Matchweek 38,Sun,Away,L,1,2,Chelsea,2.2,1.1,39,39724,Neto,4-2-3-1,Anthony Taylor,Match Report,0
