Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Illia Zabarnyi,ua UKR,DF,20.0,37.0,1471,1805,81.5,30757,10546,392,458,85.6,880,952,92.4,188,362,51.9,0,0.4,0.6,-0.4,7,127,11,0,109,Matches
Dominic Solanke,eng ENG,FW,25.0,36.9,400,544,73.5,5026,1387,262,315,83.2,93,127,73.2,11,18,61.1,3,3.0,2.0,0.0,39,32,24,3,60,Matches
Ryan Christie,sct SCO,MF,28.0,32.3,988,1300,76.0,18802,5120,399,467,85.4,425,510,83.3,143,253,56.5,5,5.4,5.4,-0.4,55,118,42,7,167,Matches
Neto,br BRA,GK,34.0,32.0,692,1060,65.3,20318,15023,95,97,97.9,360,371,97.0,236,585,40.3,0,0.0,0.0,0.0,0,23,0,0,0,Matches
Lewis Cook,eng ENG,MF,26.0,31.0,1135,1487,76.3,20294,6864,458,539,85.0,539,616,87.5,112,257,43.6,3,4.3,3.0,-1.3,46,138,20,4,142,Matches
Marcos Senesi,ar ARG,DF,26.0,24.9,1005,1297,77.5,21763,9395,307,340,90.3,511,570,89.6,181,345,52.5,5,1.7,2.5,3.3,22,156,31,11,127,Matches
Justin Kluivert,nl NED,"MF,FW",24.0,21.3,288,421,68.4,4393,1193,147,194,75.8,104,137,75.9,18,32,56.3,1,1.9,1.6,-0.9,21,10,24,2,50,Matches
Adam Smith,eng ENG,DF,32.0,23.9,782,1025,76.3,12722,5225,397,443,89.6,325,401,81.0,51,141,36.2,2,1.3,1.7,0.7,17,58,23,17,89,Matches
Marcus Tavernier,eng ENG,FW,24.0,23.5,658,920,71.5,10699,3392,358,421,85.0,222,282,78.7,60,142,42.3,4,5.2,4.2,-1.2,44,46,35,7,84,Matches
Antoine Semenyo,gh GHA,FW,23.0,23.4,452,647,69.9,6944,1597,254,324,78.4,160,214,74.8,25,49,51.0,2,3.2,2.3,-1.2,29,28,28,7,64,Matches
Milos Kerkez,hu HUN,DF,19.0,21.9,613,844,72.6,9811,3390,322,375,85.9,237,333,71.2,43,94,45.7,1,0.8,1.0,0.2,12,34,14,9,44,Matches
Lloyd Kelly,eng ENG,DF,24.0,17.3,673,906,74.3,13526,4407,234,277,84.5,341,400,85.3,90,191,47.1,1,1.2,0.8,-0.2,9,76,7,4,56,Matches
Philip Billing,dk DEN,MF,27.0,15.5,404,537,75.2,6037,1791,232,279,83.2,121,153,79.1,31,56,55.4,2,3.2,2.1,-1.2,23,39,15,4,53,Matches
Max Aarons,eng ENG,DF,23.0,13.7,450,581,77.5,7402,2789,220,248,88.7,188,235,80.0,34,63,54.0,1,0.8,0.9,0.2,7,25,13,2,43,Matches
Dango Ouattara,bf BFA,"FW,DF",21.0,13.7,371,558,66.5,5941,1943,190,255,74.5,147,201,73.1,25,57,43.9,2,1.5,1.4,0.5,17,25,11,5,35,Matches
Alex Scott,eng ENG,MF,19.0,11.3,361,474,76.2,5733,1583,186,227,81.9,138,161,85.7,25,60,41.7,1,1.7,1.1,-0.7,22,22,15,2,50,Matches
Luis Sinisterra,co COL,"FW,MF",24.0,7.8,226,292,77.4,3223,747,145,169,85.8,57,66,86.4,13,20,65.0,2,2.4,1.1,-0.4,20,9,16,1,38,Matches
Chris Mepham,wls WAL,DF,25.0,6.9,296,359,82.5,5965,1994,96,115,83.5,163,184,88.6,35,55,63.6,1,0.4,0.5,0.6,3,34,4,0,25,Matches
Mark Travers,ie IRL,GK,24.0,4.0,67,118,56.8,2248,1616,10,10,100.0,31,31,100.0,26,77,33.8,0,0.0,0.0,0.0,0,5,0,0,0,Matches
Joe Rothwell,eng ENG,MF,28.0,4.3,179,216,82.9,3185,863,65,68,95.6,100,108,92.6,10,30,33.3,0,0.2,0.2,-0.2,4,20,1,0,20,Matches
Enes Ünal,tr TUR,"FW,MF",26.0,3.6,55,75,73.3,698,213,35,45,77.8,12,16,75.0,4,5,80.0,2,1.0,0.1,1.0,5,10,2,0,7,Matches
David Brooks,wls WAL,"FW,MF",26.0,3.1,95,132,72.0,1545,666,47,55,85.5,34,42,81.0,10,23,43.5,1,1.0,0.5,0.0,8,14,12,3,21,Matches
Ionuț Radu,ro ROU,GK,26.0,2.0,56,68,82.4,1211,583,19,19,100.0,29,30,96.7,8,19,42.1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Jaidon Anthony,eng ENG,FW,23.0,1.7,30,45,66.7,453,139,17,20,85.0,10,14,71.4,1,6,16.7,0,0.0,0.0,0.0,0,3,1,0,8,Matches
Tyler Adams,us USA,MF,24.0,1.3,59,71,83.1,973,262,35,39,89.7,18,24,75.0,6,8,75.0,0,0.1,0.0,-0.1,1,9,0,0,5,Matches
James Hill,eng ENG,DF,21.0,0.8,28,42,66.7,542,243,13,16,81.3,8,13,61.5,5,10,50.0,0,0.0,0.0,0.0,0,6,0,0,5,Matches
