Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Illia Zabarnyi,ua UKR,DF,20.0,37.0,27,0.73,26,0,0,1,0,0,1,0.03,1,0,0,0,0,0,Matches
Dominic Solanke,eng ENG,FW,25.0,36.9,79,2.14,61,0,6,5,4,3,6,0.16,4,0,2,0,0,0,Matches
Ryan Christie,sct SCO,MF,28.0,32.3,117,3.62,88,8,7,5,6,3,6,0.19,5,1,0,0,0,0,Matches
Neto,br BRA,GK,34.0,32.0,5,0.16,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lewis Cook,eng ENG,MF,26.0,31.0,77,2.49,48,22,2,2,0,3,4,0.13,3,0,0,0,0,1,Matches
Marcos Senesi,ar ARG,DF,26.0,24.9,49,1.97,44,0,0,2,1,2,8,0.32,8,0,0,0,0,0,Matches
Justin Kluivert,nl NED,"MF,FW",24.0,21.3,59,2.77,37,0,9,6,4,3,5,0.23,3,0,1,0,0,1,Matches
Adam Smith,eng ENG,DF,32.0,23.9,31,1.3,26,4,0,0,1,0,5,0.21,5,0,0,0,0,0,Matches
Marcus Tavernier,eng ENG,FW,24.0,23.5,101,4.29,72,14,5,5,4,1,9,0.38,6,2,0,0,1,0,Matches
Antoine Semenyo,gh GHA,FW,23.0,23.4,72,3.08,50,0,11,9,1,1,7,0.3,4,0,0,1,1,1,Matches
Milos Kerkez,hu HUN,DF,19.0,21.9,32,1.46,25,0,0,4,2,1,4,0.18,2,0,0,0,1,1,Matches
Lloyd Kelly,eng ENG,DF,24.0,17.3,29,1.67,24,2,1,0,1,1,3,0.17,3,0,0,0,0,0,Matches
Philip Billing,dk DEN,MF,27.0,15.5,46,2.96,40,2,1,2,1,0,5,0.32,5,0,0,0,0,0,Matches
Max Aarons,eng ENG,DF,23.0,13.7,23,1.68,16,4,0,0,3,0,2,0.15,2,0,0,0,0,0,Matches
Dango Ouattara,bf BFA,"FW,DF",21.0,13.7,45,3.3,34,1,4,2,1,3,3,0.22,3,0,0,0,0,0,Matches
Alex Scott,eng ENG,MF,19.0,11.3,44,3.91,32,5,2,2,2,1,3,0.27,2,0,1,0,0,0,Matches
Luis Sinisterra,co COL,"FW,MF",24.0,7.8,42,5.42,27,0,9,4,0,2,3,0.39,0,0,0,3,0,0,Matches
Chris Mepham,wls WAL,DF,25.0,6.9,11,1.6,8,1,0,0,0,2,2,0.29,2,0,0,0,0,0,Matches
Mark Travers,ie IRL,GK,24.0,4.0,2,0.5,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Joe Rothwell,eng ENG,MF,28.0,4.3,12,2.8,6,3,1,1,1,0,1,0.23,1,0,0,0,0,0,Matches
Enes Ünal,tr TUR,"FW,MF",26.0,3.6,12,3.28,4,0,1,5,1,1,3,0.82,1,0,0,2,0,0,Matches
David Brooks,wls WAL,"FW,MF",26.0,3.1,20,6.41,16,1,1,1,1,0,3,0.96,2,0,1,0,0,0,Matches
Ionuț Radu,ro ROU,GK,26.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jaidon Anthony,eng ENG,FW,23.0,1.7,3,1.78,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Tyler Adams,us USA,MF,24.0,1.3,3,2.25,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
James Hill,eng ENG,DF,21.0,0.8,1,1.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kieffer Moore,wls WAL,"FW,MF",30.0,1.2,5,4.17,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Hamed Junior Traorè,ci CIV,MF,23.0,0.5,4,7.66,1,0,2,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Romain Faivre,fr FRA,"MF,FW",25.0,0.5,1,2.2,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Dominic Sadi,eng ENG,FW,19.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,25.7,38.0,952,25.05,700,70,64,57,34,27,83,2.18,62,3,5,6,3,4,0
Opponent Total,0,0,26.2,38.0,934,24.58,681,77,60,68,31,17,112,2.95,82,3,6,11,8,2,0
