Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Illia Zabarnyi,ua UKR,DF,20.0,37.0,2169,312,1129,978,70,17,2169,13,9,69.2,2,15.4,1303,7280,4408,24,15,0,15,2,1368,1,Matches
Dominic Solanke,eng ENG,FW,25.0,36.9,1069,57,113,426,547,216,1066,106,39,36.8,60,56.6,599,3921,1420,52,24,27,136,81,724,184,Matches
Ryan Christie,sct SCO,MF,28.0,32.3,1737,88,339,876,564,69,1737,98,51,52.0,41,41.8,933,5769,2681,60,58,14,58,47,987,78,Matches
Neto,br BRA,GK,34.0,32.0,1138,949,1129,9,0,0,1138,2,2,100.0,0,0.0,635,3771,2495,0,0,0,0,0,474,0,Matches
Lewis Cook,eng ENG,MF,26.0,31.0,1773,92,418,1003,382,9,1773,36,21,58.3,14,38.9,786,3970,1971,22,24,0,35,19,865,15,Matches
Marcos Senesi,ar ARG,DF,26.0,24.9,1614,184,743,762,129,20,1614,20,11,55.0,8,40.0,910,4789,3098,31,34,3,19,11,950,4,Matches
Justin Kluivert,nl NED,"MF,FW",24.0,21.3,694,13,86,224,397,108,694,67,24,35.8,41,61.2,414,2930,1644,65,37,35,50,30,442,114,Matches
Adam Smith,eng ENG,DF,32.0,23.9,1229,92,404,537,295,11,1229,15,4,26.7,8,53.3,521,2455,1022,24,22,3,14,7,580,28,Matches
Marcus Tavernier,eng ENG,FW,24.0,23.5,1246,34,182,404,686,94,1246,106,44,41.5,55,51.9,693,4995,2411,79,82,25,53,41,765,171,Matches
Antoine Semenyo,gh GHA,FW,23.0,23.4,1015,31,137,375,526,124,1015,116,50,43.1,55,47.4,611,5156,2477,89,51,42,58,53,691,188,Matches
Milos Kerkez,hu HUN,DF,19.0,21.9,1095,81,371,386,352,31,1095,27,12,44.4,12,44.4,518,3192,1617,46,28,8,29,10,538,93,Matches
Lloyd Kelly,eng ENG,DF,24.0,17.3,1065,127,432,484,156,11,1065,4,2,50.0,0,0.0,540,2680,1451,15,10,2,20,6,572,28,Matches
Philip Billing,dk DEN,MF,27.0,15.5,755,43,139,337,286,60,755,33,12,36.4,18,54.5,366,1772,798,22,23,6,27,17,438,63,Matches
Max Aarons,eng ENG,DF,23.0,13.7,711,43,252,303,165,11,711,34,14,41.2,12,35.3,364,2174,1121,22,12,7,13,8,371,26,Matches
Dango Ouattara,bf BFA,"FW,DF",21.0,13.7,783,37,210,273,317,69,783,47,21,44.7,20,42.6,365,2597,1409,47,24,18,23,12,405,90,Matches
Alex Scott,eng ENG,MF,19.0,11.3,612,33,120,295,217,29,612,37,13,35.1,20,54.1,330,2166,1129,24,21,10,17,11,361,35,Matches
Luis Sinisterra,co COL,"FW,MF",24.0,7.8,430,11,63,134,242,83,430,49,29,59.2,18,36.7,267,2098,1195,51,20,35,24,10,309,85,Matches
Chris Mepham,wls WAL,DF,25.0,6.9,434,48,182,227,25,6,434,0,0,0.0,0,0.0,235,1304,736,4,4,0,2,2,242,1,Matches
Mark Travers,ie IRL,GK,24.0,4.0,131,111,131,0,0,0,131,0,0,0.0,0,0.0,70,405,180,0,0,0,0,0,52,0,Matches
Joe Rothwell,eng ENG,MF,28.0,4.3,251,8,49,147,56,1,251,13,7,53.8,4,30.8,140,862,437,6,4,0,5,2,155,3,Matches
Enes Ünal,tr TUR,"FW,MF",26.0,3.6,147,9,14,60,74,28,147,11,2,18.2,8,72.7,88,327,120,4,2,1,15,10,110,28,Matches
David Brooks,wls WAL,"FW,MF",26.0,3.1,177,2,25,72,83,11,177,10,4,40.0,6,60.0,102,680,279,8,9,1,7,1,113,27,Matches
Ionuț Radu,ro ROU,GK,26.0,2.0,70,64,70,0,0,0,70,0,0,0.0,0,0.0,51,215,101,0,0,0,0,0,40,0,Matches
Jaidon Anthony,eng ENG,FW,23.0,1.7,69,2,15,27,27,4,69,6,2,33.3,3,50.0,36,160,77,2,2,0,5,2,40,9,Matches
Tyler Adams,us USA,MF,24.0,1.3,91,3,23,54,14,4,91,3,2,66.7,0,0.0,44,193,116,4,1,2,3,0,52,1,Matches
James Hill,eng ENG,DF,21.0,0.8,62,10,26,24,12,0,62,1,0,0.0,1,100.0,18,41,7,0,1,0,1,1,20,1,Matches
Kieffer Moore,wls WAL,"FW,MF",30.0,1.2,53,0,2,21,30,12,53,3,1,33.3,1,33.3,29,93,34,2,0,0,3,1,47,15,Matches
Hamed Junior Traorè,ci CIV,MF,23.0,0.5,41,1,13,14,15,2,41,8,4,50.0,4,50.0,22,153,80,2,1,1,2,1,28,4,Matches
Romain Faivre,fr FRA,"MF,FW",25.0,0.5,37,1,3,15,19,3,37,7,2,28.6,3,42.9,24,215,121,4,4,0,3,1,31,4,Matches
Dominic Sadi,eng ENG,FW,19.0,0.0,2,0,0,2,0,0,2,0,0,0.0,0,0.0,1,6,0,0,0,0,0,0,1,0,Matches
Squad Total,0,0,25.7,38.0,20700,2486,6820,8469,5686,1033,20697,872,382,43.8,414,47.5,11015,66369,34635,709,513,240,637,386,11771,1296,0
Opponent Total,0,0,26.2,38.0,24614,2739,8577,10035,6266,1091,24607,774,363,46.9,325,42.0,13547,71745,35487,720,489,242,620,368,15730,1485,0
