Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Michael Zetterer,de GER,GK,28.0,27,27,2430,27.0,37,1.37,128,92,74.2,9,9,9,6,22.2,4,4,0,0,0.0,Matches
Jiří Pavlenka,cz CZE,GK,31.0,7,7,630,7.0,17,2.43,38,21,60.5,2,0,5,1,14.3,2,2,0,0,0.0,Matches
Squad Total,0,0,27.0,34,34,3060,34.0,54,1.59,166,113,71.1,11,9,14,7,20.6,6,6,0,0,0.0,0
Opponent Total,0,0,26.7,34,34,3060,34.0,48,1.41,131,85,67.2,14,9,11,7,20.6,6,5,1,0,16.7,0
