Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Marvin Ducksch,de GER,FW,29.0,30.0,8,3,4,3,1,6,14,42.9,8,2,0,2,4,12,25,0,Matches
Mitchell Weiser,de GER,"DF,MF",29.0,29.3,64,38,29,25,10,31,53,58.5,22,36,6,30,20,84,43,0,Matches
Romano Schmid,at AUT,"MF,FW",23.0,28.9,35,20,7,22,6,14,46,30.4,32,36,7,29,11,46,17,2,Matches
Anthony Jung,de GER,DF,31.0,28.7,37,23,21,14,2,18,33,54.5,15,39,17,22,24,61,102,0,Matches
Michael Zetterer,de GER,GK,28.0,27.0,3,1,3,0,0,3,3,100.0,0,0,0,0,0,3,7,3,Matches
Jens Stage,dk DEN,MF,26.0,25.9,52,22,21,23,8,18,50,36.0,32,42,23,19,23,75,55,0,Matches
Marco Friedl,at AUT,DF,25.0,24.4,53,32,38,15,0,36,48,75.0,12,45,29,16,35,88,129,0,Matches
Miloš Veljković,rs SRB,DF,27.0,21.3,31,15,17,13,1,16,31,51.6,15,31,20,11,17,48,57,0,Matches
Senne Lynen,be BEL,MF,24.0,20.0,64,38,33,27,4,30,70,42.9,40,41,8,33,41,105,56,0,Matches
Felix Agu,de GER,"DF,MF",23.0,17.9,45,29,28,13,4,29,41,70.7,12,27,7,20,13,58,41,0,Matches
Leonardo Bittencourt,de GER,MF,29.0,17.5,42,18,20,17,5,15,39,38.5,24,18,1,17,13,55,6,0,Matches
Olivier Deman,be BEL,DF,23.0,15.2,28,15,21,4,3,18,38,47.4,20,24,8,16,14,42,49,1,Matches
Nick Woltemade,de GER,"FW,MF",21.0,13.2,34,23,7,20,7,15,21,71.4,6,12,0,12,5,39,17,0,Matches
Niklas Stark,de GER,DF,28.0,12.1,26,15,13,11,2,12,18,66.7,6,14,7,7,19,45,61,1,Matches
Rafael Borré,co COL,FW,27.0,11.0,10,7,2,4,4,5,16,31.3,11,8,2,6,2,12,10,0,Matches
Justin Njinmah,de GER,FW,22.0,11.3,5,1,2,2,1,3,9,33.3,6,9,1,8,2,7,6,0,Matches
Christian Groß,de GER,"DF,MF",34.0,8.9,21,16,11,9,1,11,25,44.0,14,17,6,11,13,34,28,1,Matches
Jiří Pavlenka,cz CZE,GK,31.0,7.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,Matches
Amos Pieper,de GER,DF,25.0,6.6,14,11,8,6,0,7,13,53.8,6,12,7,5,9,23,36,1,Matches
Julián Malatini,ar ARG,DF,22.0,6.7,18,13,12,3,3,16,24,66.7,8,8,1,7,13,31,26,0,Matches
Dawid Kownacki,pl POL,FW,26.0,4.2,1,1,1,0,0,1,4,25.0,3,3,1,2,0,1,1,0,Matches
Niclas Füllkrug,de GER,FW,30.0,2.0,1,1,0,1,0,1,1,100.0,0,2,1,1,0,1,1,0,Matches
Skelly Alvero,fr FRA,MF,21.0,1.4,6,4,1,5,0,3,3,100.0,0,3,1,2,1,7,1,0,Matches
Naby Keïta,gn GUI,"MF,DF",28.0,1.2,1,1,1,0,0,0,1,0.0,1,2,0,2,2,3,1,0,Matches
Nicolai Rapp,de GER,DF,26.0,0.8,3,2,2,1,0,2,2,100.0,0,2,0,2,2,5,8,0,Matches
Oliver Burke,sct SCO,FW,26.0,0.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,Matches
Isak Hansen-Aarøen,no NOR,MF,18.0,0.3,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,Matches
Leon Opitz,de GER,"FW,DF",18.0,0.2,2,2,1,1,0,2,3,66.7,1,0,0,0,0,2,0,0,Matches
Ilia Gruev,bg BUL,MF,23.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Joel Imasuen,us USA,FW,18.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,27.0,34.0,604,351,303,239,62,312,609,51.2,297,434,153,281,284,888,785,9,0
Opponent Total,0,0,26.7,34.0,525,298,236,229,60,262,515,50.9,253,382,107,275,283,808,586,11,0
