Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Nick Woltemade,de GER,"FW,MF",21.0,13.2,2,22,6,27.3,1.67,0.45,0.09,0.33,14.2,0,0,0,2.4,2.4,0.11,-0.4,-0.4,Matches
Niklas Stark,de GER,DF,28.0,12.1,2,4,2,50.0,0.33,0.17,0.5,1.0,13.1,0,0,0,0.2,0.2,0.05,1.8,1.8,Matches
Rafael Borré,co COL,FW,27.0,11.0,4,20,7,35.0,1.82,0.64,0.2,0.57,15.4,0,0,0,2.4,2.4,0.12,1.6,1.6,Matches
Justin Njinmah,de GER,FW,22.0,11.3,6,33,14,42.4,2.92,1.24,0.18,0.43,16.2,0,0,0,4.9,4.9,0.15,1.1,1.1,Matches
Christian Groß,de GER,"DF,MF",34.0,8.9,0,4,1,25.0,0.45,0.11,0.0,0.0,18.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Jiří Pavlenka,cz CZE,GK,31.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Amos Pieper,de GER,DF,25.0,6.6,0,4,1,25.0,0.61,0.15,0.0,0.0,10.2,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
Julián Malatini,ar ARG,DF,22.0,6.7,1,3,1,33.3,0.45,0.15,0.33,1.0,19.3,0,0,0,1.0,1.0,0.33,0.0,0.0,Matches
Dawid Kownacki,pl POL,FW,26.0,4.2,0,19,4,21.1,4.5,0.95,0.0,0.0,16.2,0,0,0,1.3,1.3,0.07,-1.3,-1.3,Matches
Niclas Füllkrug,de GER,FW,30.0,2.0,0,5,1,20.0,2.5,0.5,0.0,0.0,15.6,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
Skelly Alvero,fr FRA,MF,21.0,1.4,1,5,3,60.0,3.66,2.2,0.2,0.33,15.1,0,0,0,0.3,0.3,0.07,0.7,0.7,Matches
Naby Keïta,gn GUI,"MF,DF",28.0,1.2,0,2,0,0.0,1.65,0.0,0.0,0.0,22.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Nicolai Rapp,de GER,DF,26.0,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Oliver Burke,sct SCO,FW,26.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Isak Hansen-Aarøen,no NOR,MF,18.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Leon Opitz,de GER,"FW,DF",18.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Ilia Gruev,bg BUL,MF,23.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Joel Imasuen,us USA,FW,18.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.0,34.0,45,407,125,30.7,11.97,3.68,0.1,0.32,17.4,14,5,6,46.9,42.0,0.1,-1.9,-2.0,0
Opponent Total,0,0,26.7,34.0,53,529,160,30.2,15.56,4.71,0.09,0.29,17.0,11,6,6,56.5,51.9,0.1,-3.5,-4.9,0
