Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Michael Zetterer,de GER,GK,28.0,27.0,37,4,0,4,1,41.0,0.3,5.0,0.18,145,330,43.9,977,161,28.5,32.7,144,36.1,38.1,407,34,8.4,30,1.11,14.6,Matches
Jiří Pavlenka,cz CZE,GK,31.0,7.0,17,2,0,1,0,13.1,0.3,-3.9,-0.56,31,85,36.5,177,37,37.9,34.2,69,26.1,32.5,109,7,6.4,9,1.29,14.4,Matches
Squad Total,0,0,27.0,34.0,54,6,0,5,1,54.1,0.3,1.1,0.03,176,415,42.4,1069,198,32.3,0.0,298,23.5,28.6,516,41,7.9,39,1.15,0.0,0
Opponent Total,0,0,26.7,34.0,48,5,1,4,3,42.6,0.29,-2.4,-0.07,194,517,37.5,1111,152,38.1,35.2,241,39.0,36.9,409,25,6.1,52,1.53,17.7,0
