Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Marvin Ducksch,de GER,FW,29.0,30.0,566,950,59.6,9838,3256,273,360,75.8,184,300,61.3,84,203,41.4,9,7.8,6.5,1.2,58,41,30,2,88,Matches
Mitchell Weiser,de GER,"DF,MF",29.0,29.3,1074,1443,74.4,17176,7158,585,682,85.8,398,506,78.7,71,149,47.7,7,4.2,5.8,2.8,37,78,42,23,111,Matches
Romano Schmid,at AUT,"MF,FW",23.0,28.9,941,1211,77.7,15062,4544,475,570,83.3,350,433,80.8,77,123,62.6,6,6.3,6.7,-0.3,51,93,46,13,144,Matches
Anthony Jung,de GER,DF,31.0,28.7,1553,1795,86.5,28008,10414,629,674,93.3,764,842,90.7,137,215,63.7,0,0.3,0.9,-0.3,6,90,10,4,107,Matches
Michael Zetterer,de GER,GK,28.0,27.0,891,1127,79.1,25285,17563,117,118,99.2,444,455,97.6,329,547,60.1,0,0.2,0.1,-0.2,3,21,1,0,3,Matches
Jens Stage,dk DEN,MF,26.0,25.9,775,1042,74.4,12813,4152,383,491,78.0,332,414,80.2,50,86,58.1,1,1.9,1.8,-0.9,25,68,18,3,85,Matches
Marco Friedl,at AUT,DF,25.0,24.4,930,1081,86.0,19543,6566,250,275,90.9,536,572,93.7,141,215,65.6,0,0.1,0.3,-0.1,1,49,4,1,59,Matches
Miloš Veljković,rs SRB,DF,27.0,21.3,1066,1295,82.3,22332,7585,315,360,87.5,580,642,90.3,164,263,62.4,1,0.8,0.9,0.2,6,65,14,6,89,Matches
Senne Lynen,be BEL,MF,24.0,20.0,746,903,82.6,13189,3571,321,370,86.8,334,394,84.8,76,109,69.7,3,1.8,1.2,1.2,15,67,7,1,66,Matches
Felix Agu,de GER,"DF,MF",23.0,17.9,488,669,72.9,7657,2921,246,292,84.2,203,253,80.2,27,67,40.3,0,0.6,1.4,-0.6,7,18,16,7,32,Matches
Leonardo Bittencourt,de GER,MF,29.0,17.5,665,829,80.2,10812,2713,323,367,88.0,263,314,83.8,55,98,56.1,2,2.9,2.7,-0.9,26,64,20,7,85,Matches
Olivier Deman,be BEL,DF,23.0,15.2,543,730,74.4,9637,3323,244,284,85.9,226,289,78.2,63,111,56.8,1,0.9,1.3,0.1,13,34,15,8,40,Matches
Nick Woltemade,de GER,"FW,MF",21.0,13.2,316,412,76.7,4609,1137,178,219,81.3,94,112,83.9,24,38,63.2,0,1.7,1.8,-1.7,24,22,16,1,43,Matches
Niklas Stark,de GER,DF,28.0,12.1,475,595,79.8,9883,4445,138,167,82.6,262,290,90.3,73,124,58.9,0,0.0,0.2,0.0,0,32,3,0,37,Matches
Rafael Borré,co COL,FW,27.0,11.0,223,301,74.1,3375,679,135,166,81.3,63,82,76.8,13,20,65.0,0,1.8,1.9,-1.8,13,20,9,3,28,Matches
Justin Njinmah,de GER,FW,22.0,11.3,146,215,67.9,1980,397,89,121,73.6,43,58,74.1,6,9,66.7,2,2.4,2.2,-0.4,13,6,9,1,13,Matches
Christian Groß,de GER,"DF,MF",34.0,8.9,427,499,85.6,7530,2997,162,187,86.6,229,254,90.2,26,39,66.7,1,0.4,0.3,0.6,8,32,4,1,46,Matches
Jiří Pavlenka,cz CZE,GK,31.0,7.0,187,246,76.0,4952,3302,39,39,100.0,93,93,100.0,54,113,47.8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
