Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Jiří Pavlenka,cz CZE,GK,31.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Amos Pieper,de GER,DF,25.0,7,7,590.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8,1.2,3.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.12,0.19,0.07,0.19,Matches
Julián Malatini,ar ARG,DF,22.0,11,6,602.0,6.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2,1.2,9.0,27.0,7.0,0.15,0.0,0.15,0.15,0.15,0.15,0.04,0.18,0.15,0.18,Matches
Dawid Kownacki,pl POL,FW,26.0,22,3,380.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.4,1.6,5.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.31,0.08,0.39,0.31,0.39,Matches
Niclas Füllkrug,de GER,FW,30.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.7,2.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.23,0.13,0.36,0.23,0.36,Matches
Skelly Alvero,fr FRA,MF,21.0,6,1,123.0,1.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.4,1.0,9.0,6.0,0.73,0.0,0.73,0.73,0.73,0.24,0.03,0.27,0.24,0.27,Matches
Naby Keïta,gn GUI,"MF,DF",28.0,5,1,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,1.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Nicolai Rapp,de GER,DF,26.0,2,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Oliver Burke,sct SCO,FW,26.0,1,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Isak Hansen-Aarøen,no NOR,MF,18.0,3,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches
Leon Opitz,de GER,"FW,DF",18.0,3,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ilia Gruev,bg BUL,MF,23.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joel Imasuen,us USA,FW,18.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Spyridon Angelidis,gr GRE,GK,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Eduardo Dos Santos Haesler,de GER,GK,24.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jakob Löpping,de GER,MF,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cimo Röcker,de GER,DF,29.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kein Sato,jp JPN,FW,22.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.0,34,374,3060.0,34.0,45.0,33.0,78.0,40.0,5.0,6.0,73.0,2.0,46.9,42.0,35.6,77.6,492.0,1172.0,1163.0,1.32,0.97,2.29,1.18,2.15,1.38,1.05,2.43,1.24,2.28,0
Opponent Total,0,0,26.7,34,374,3060.0,34.0,53.0,39.0,92.0,47.0,6.0,6.0,84.0,6.0,56.5,51.9,41.0,92.9,638.0,1428.0,1414.0,1.56,1.15,2.71,1.38,2.53,1.66,1.21,2.87,1.53,2.73,0
